eps,n_clusters,has_nan,silhouette_score,n_nans,perc_nan
0.5800000000000003,4,True,0.3112687125023066,90,1.5948963317384368
0.5810000000000004,4,True,0.3112687125023066,90,1.5948963317384368
0.5820000000000003,4,True,0.3112687125023066,90,1.5948963317384368
0.5830000000000004,4,True,0.3112687125023066,90,1.5948963317384368
0.5840000000000003,4,True,0.3109172776510033,89,1.5771752613857877
0.5850000000000004,4,True,0.3111515817268958,88,1.5594541910331383
0.5860000000000003,4,True,0.3111515817268958,88,1.5594541910331383
0.5870000000000004,4,True,0.3111515817268958,88,1.5594541910331383
0.5880000000000003,4,True,0.3111849708330753,87,1.541733120680489
0.5890000000000004,4,True,0.3111849708330753,87,1.541733120680489
0.5900000000000003,4,True,0.3111849708330753,87,1.541733120680489
0.5910000000000004,4,True,0.3111849708330753,87,1.541733120680489
0.5920000000000003,4,True,0.3111849708330753,87,1.541733120680489
0.5930000000000004,4,True,0.3111849708330753,87,1.541733120680489
0.5940000000000003,4,True,0.3111849708330753,87,1.541733120680489
0.5950000000000004,4,True,0.3111849708330753,87,1.541733120680489
0.5960000000000003,4,True,0.31221356859595756,85,1.5062909799751905
0.5970000000000004,4,True,0.31163801743365277,84,1.488569909622541
0.5980000000000003,4,True,0.31163801743365277,84,1.488569909622541
0.5990000000000004,4,True,0.31163801743365277,84,1.488569909622541
0.6000000000000003,4,True,0.31163801743365277,84,1.488569909622541
0.6010000000000004,4,True,0.31163801743365277,84,1.488569909622541
0.6020000000000003,4,True,0.31163801743365277,84,1.488569909622541
0.6030000000000004,4,True,0.31163801743365277,84,1.488569909622541
0.6040000000000003,4,True,0.3115186823162177,82,1.4531277689172426
0.6050000000000004,4,True,0.3108828826666336,81,1.4354066985645932
0.6060000000000003,4,True,0.3108828826666336,81,1.4354066985645932
0.6070000000000004,4,True,0.3108828826666336,81,1.4354066985645932
0.6080000000000003,4,True,0.3114040783817353,80,1.417685628211944
0.6090000000000004,4,True,0.3114040783817353,80,1.417685628211944
0.6100000000000003,4,True,0.30978769461803995,76,1.3468013468013467
0.6110000000000004,4,True,0.3100119225667493,75,1.3290802764486975
0.6120000000000003,4,True,0.3100119225667493,75,1.3290802764486975
0.6130000000000004,4,True,0.3104063735118465,74,1.3113592060960482
0.6140000000000003,4,True,0.31295103832919413,68,1.2050327839801525
0.6150000000000004,4,True,0.31295103832919413,68,1.2050327839801525
0.6160000000000003,4,True,0.31295103832919413,68,1.2050327839801525
0.6170000000000004,4,True,0.31295103832919413,68,1.2050327839801525
0.6180000000000003,4,True,0.31275675793248686,67,1.187311713627503
0.6190000000000004,4,True,0.31275675793248686,67,1.187311713627503
0.6200000000000003,4,True,0.31418668465778293,65,1.1518695729222044
0.6210000000000004,4,True,0.31418668465778293,65,1.1518695729222044
0.6220000000000003,4,True,0.3147025440380581,64,1.1341485025695552
0.6230000000000004,4,True,0.3147025440380581,64,1.1341485025695552
0.6240000000000003,4,True,0.31404189715607655,63,1.1164274322169059
0.6250000000000004,4,True,0.31398690720291594,62,1.0987063618642565
0.6260000000000003,4,True,0.315910546507834,59,1.0455431508063087
0.6270000000000004,4,True,0.315910546507834,59,1.0455431508063087
0.6280000000000003,4,True,0.315910546507834,59,1.0455431508063087
0.6290000000000004,4,True,0.31530943791230903,58,1.0278220804536595
0.6300000000000003,4,True,0.31530943791230903,58,1.0278220804536595
0.6310000000000004,4,True,0.31540930607611894,56,0.9923799397483607
0.6320000000000003,4,True,0.31540930607611894,56,0.9923799397483607
0.6330000000000005,4,True,0.3139177945056371,54,0.9569377990430622
0.6340000000000003,4,True,0.31487986168551363,51,0.9037745879851143
0.6350000000000005,4,True,0.31487986168551363,51,0.9037745879851143
0.6360000000000003,4,True,0.31487986168551363,51,0.9037745879851143
0.6370000000000005,4,True,0.31487986168551363,51,0.9037745879851143
0.6380000000000003,4,True,0.3147144267071101,49,0.8683324472798157
0.6390000000000005,4,True,0.3147144267071101,49,0.8683324472798157
0.6400000000000003,4,True,0.316562032828192,48,0.8506113769271665
0.6410000000000005,4,True,0.316562032828192,48,0.8506113769271665
0.6420000000000003,4,True,0.316562032828192,48,0.8506113769271665
0.6430000000000005,4,True,0.316562032828192,48,0.8506113769271665
0.6440000000000003,4,True,0.316562032828192,48,0.8506113769271665
0.6450000000000005,4,True,0.3173750763099145,47,0.8328903065745172
0.6460000000000004,4,True,0.317870115711716,46,0.8151692362218678
0.6470000000000005,4,True,0.31719561207235286,45,0.7974481658692184
0.6480000000000004,4,True,0.31719561207235286,45,0.7974481658692184
0.6490000000000005,4,True,0.31719561207235286,45,0.7974481658692184
0.6500000000000004,4,True,0.31719561207235286,45,0.7974481658692184
0.6510000000000005,4,True,0.31719561207235286,45,0.7974481658692184
0.6520000000000004,4,True,0.3191313476235102,44,0.7797270955165692
0.6530000000000005,4,True,0.3191313476235102,44,0.7797270955165692
0.6540000000000004,4,True,0.3191313476235102,44,0.7797270955165692
0.6550000000000005,4,True,0.3191313476235102,44,0.7797270955165692
0.6560000000000004,4,True,0.3191313476235102,44,0.7797270955165692
0.6570000000000005,4,True,0.3191313476235102,44,0.7797270955165692
0.6580000000000004,4,True,0.3191313476235102,44,0.7797270955165692
0.6590000000000005,4,True,0.3191313476235102,44,0.7797270955165692
0.6600000000000004,4,True,0.3191313476235102,44,0.7797270955165692
0.6610000000000005,4,True,0.3191313476235102,44,0.7797270955165692
0.6620000000000004,4,True,0.3191313476235102,44,0.7797270955165692
